# optimizer, run, epoch, accuracy
0.000000000000000000e+00,2.000000000000000000e+00,9.100000000000000000e+01,4.860627177700348511e+01
0.000000000000000000e+00,2.000000000000000000e+00,9.200000000000000000e+01,4.860627177700348511e+01
0.000000000000000000e+00,2.000000000000000000e+00,9.300000000000000000e+01,4.860627177700348511e+01
0.000000000000000000e+00,2.000000000000000000e+00,9.400000000000000000e+01,4.860627177700348511e+01
0.000000000000000000e+00,2.000000000000000000e+00,9.500000000000000000e+01,4.860627177700348511e+01
0.000000000000000000e+00,2.000000000000000000e+00,9.600000000000000000e+01,4.860627177700348511e+01
0.000000000000000000e+00,2.000000000000000000e+00,9.700000000000000000e+01,4.860627177700348511e+01
0.000000000000000000e+00,2.000000000000000000e+00,9.800000000000000000e+01,4.860627177700348511e+01
0.000000000000000000e+00,2.000000000000000000e+00,9.900000000000000000e+01,4.860627177700348511e+01
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+02,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,5.139372822299651489e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,5.139372822299651489e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,5.139372822299651489e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.139372822299651489e+01
1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,5.139372822299651489e+01
1.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,5.145180023228803634e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,5.984320557491289350e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.300000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,5.319396051103367995e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,5.583623693379790609e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,5.778164924506388189e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,6.350174216027874508e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.900000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+01,4.863530778164924584e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.100000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.200000000000000000e+01,5.328106852497096213e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.300000000000000000e+01,6.013356562137050076e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.400000000000000000e+01,5.148083623693379707e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.700000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.800000000000000000e+01,5.644599303135888846e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.900000000000000000e+01,6.306620209059233417e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.100000000000000000e+01,5.180023228803716506e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.200000000000000000e+01,5.563298490127758100e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.300000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,5.029036004645760727e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000000e+01,6.100464576074332257e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.600000000000000000e+01,5.905923344947735387e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.700000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000000e+01,6.419860627177700962e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.900000000000000000e+01,6.483739837398374561e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,6.245644599303135891e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.100000000000000000e+01,5.516840882694540937e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.200000000000000000e+01,6.727642276422764667e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.300000000000000000e+01,6.056910569105691167e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.400000000000000000e+01,6.309523809523809490e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000000e+01,6.875725900116144373e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,5.020325203252032509e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,6.837979094076655429e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.800000000000000000e+01,5.937862950058072187e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,7.003484320557491571e+01
1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,7.026713124274100153e+01
1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,6.986062717770035135e+01
1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,6.515679442508711361e+01
1.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01,6.399535423925667743e+01
1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,7.378048780487804947e+01
1.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+01,6.219512195121951237e+01
1.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000000e+01,5.258420441347270469e+01
1.000000000000000000e+00,0.000000000000000000e+00,6.700000000000000000e+01,7.110917537746806261e+01
1.000000000000000000e+00,0.000000000000000000e+00,6.800000000000000000e+01,7.697444831591172942e+01
1.000000000000000000e+00,0.000000000000000000e+00,6.900000000000000000e+01,7.131242740998838769e+01
1.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+01,7.732288037166085815e+01
1.000000000000000000e+00,0.000000000000000000e+00,7.100000000000000000e+01,6.605691056910569614e+01
1.000000000000000000e+00,0.000000000000000000e+00,7.200000000000000000e+01,7.714866434378629378e+01
1.000000000000000000e+00,0.000000000000000000e+00,7.300000000000000000e+01,7.787456445993031195e+01
1.000000000000000000e+00,0.000000000000000000e+00,7.400000000000000000e+01,7.372241579558652802e+01
1.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e+01,7.650987224157955779e+01
1.000000000000000000e+00,0.000000000000000000e+00,7.600000000000000000e+01,7.688734030197444724e+01
1.000000000000000000e+00,0.000000000000000000e+00,7.700000000000000000e+01,7.775842044134726905e+01
1.000000000000000000e+00,0.000000000000000000e+00,7.800000000000000000e+01,7.685830429732868652e+01
1.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000000e+01,7.799070847851335486e+01
1.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+01,7.857142857142856940e+01
1.000000000000000000e+00,0.000000000000000000e+00,8.100000000000000000e+01,7.891986062717769812e+01
1.000000000000000000e+00,0.000000000000000000e+00,8.200000000000000000e+01,7.854239256678280867e+01
1.000000000000000000e+00,0.000000000000000000e+00,8.300000000000000000e+01,5.894308943089431096e+01
1.000000000000000000e+00,0.000000000000000000e+00,8.400000000000000000e+01,7.921022067363530539e+01
1.000000000000000000e+00,0.000000000000000000e+00,8.500000000000000000e+01,7.558072009291521454e+01
1.000000000000000000e+00,0.000000000000000000e+00,8.600000000000000000e+01,7.842624854819976576e+01
1.000000000000000000e+00,0.000000000000000000e+00,8.700000000000000000e+01,7.770034843205574759e+01
1.000000000000000000e+00,0.000000000000000000e+00,8.800000000000000000e+01,7.964576074332171629e+01
1.000000000000000000e+00,0.000000000000000000e+00,8.900000000000000000e+01,7.816492450638791922e+01
1.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,7.648083623693379707e+01
1.000000000000000000e+00,0.000000000000000000e+00,9.100000000000000000e+01,7.921022067363530539e+01
1.000000000000000000e+00,0.000000000000000000e+00,9.200000000000000000e+01,7.328687572590011712e+01
1.000000000000000000e+00,0.000000000000000000e+00,9.300000000000000000e+01,7.714866434378629378e+01
1.000000000000000000e+00,0.000000000000000000e+00,9.400000000000000000e+01,7.912311265969802321e+01
1.000000000000000000e+00,0.000000000000000000e+00,9.500000000000000000e+01,7.854239256678280867e+01
1.000000000000000000e+00,0.000000000000000000e+00,9.600000000000000000e+01,7.758420441347270469e+01
1.000000000000000000e+00,0.000000000000000000e+00,9.700000000000000000e+01,7.767131242740998687e+01
1.000000000000000000e+00,0.000000000000000000e+00,9.800000000000000000e+01,5.316492450638791922e+01
1.000000000000000000e+00,0.000000000000000000e+00,9.900000000000000000e+01,7.935540069686410902e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,7.685830429732868652e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,5.421022067363530539e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.600000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.700000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.800000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.900000000000000000e+01,5.752032520325203535e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.100000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.200000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.300000000000000000e+01,5.145180023228803634e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.400000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,5.301974448315911559e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.600000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.700000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.800000000000000000e+01,5.464576074332171629e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.900000000000000000e+01,5.142276422764227561e+01
1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,5.786875725900116407e+01
1.000000000000000000e+00,1.000000000000000000e+00,3.100000000000000000e+01,5.714285714285714590e+01
1.000000000000000000e+00,1.000000000000000000e+00,3.200000000000000000e+01,5.943670150987224332e+01
1.000000000000000000e+00,1.000000000000000000e+00,3.300000000000000000e+01,5.200348432055749015e+01
1.000000000000000000e+00,1.000000000000000000e+00,3.400000000000000000e+01,6.193379790940766583e+01
1.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,4.970963995354239273e+01
1.000000000000000000e+00,1.000000000000000000e+00,3.600000000000000000e+01,5.174216027874564361e+01
1.000000000000000000e+00,1.000000000000000000e+00,3.700000000000000000e+01,5.903019744483159315e+01
1.000000000000000000e+00,1.000000000000000000e+00,3.800000000000000000e+01,6.103368176538908330e+01
1.000000000000000000e+00,1.000000000000000000e+00,3.900000000000000000e+01,6.260162601626016254e+01
1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+01,5.717189314750290663e+01
1.000000000000000000e+00,1.000000000000000000e+00,4.100000000000000000e+01,6.042392566782810803e+01
1.000000000000000000e+00,1.000000000000000000e+00,4.200000000000000000e+01,5.362950058072009085e+01
1.000000000000000000e+00,1.000000000000000000e+00,4.300000000000000000e+01,5.156794425087107925e+01
1.000000000000000000e+00,1.000000000000000000e+00,4.400000000000000000e+01,6.306620209059233417e+01
1.000000000000000000e+00,1.000000000000000000e+00,4.500000000000000000e+01,5.911730545876887533e+01
1.000000000000000000e+00,1.000000000000000000e+00,4.600000000000000000e+01,5.586527293844366682e+01
1.000000000000000000e+00,1.000000000000000000e+00,4.700000000000000000e+01,5.987224157955865422e+01
1.000000000000000000e+00,1.000000000000000000e+00,4.800000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,4.900000000000000000e+01,6.312427409988385563e+01
1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,6.445993031358885617e+01
1.000000000000000000e+00,1.000000000000000000e+00,5.100000000000000000e+01,5.781068524970964262e+01
1.000000000000000000e+00,1.000000000000000000e+00,5.200000000000000000e+01,6.437282229965157399e+01
1.000000000000000000e+00,1.000000000000000000e+00,5.300000000000000000e+01,5.304878048780487632e+01
1.000000000000000000e+00,1.000000000000000000e+00,5.400000000000000000e+01,6.138211382113821202e+01
1.000000000000000000e+00,1.000000000000000000e+00,5.500000000000000000e+01,5.734610917537747099e+01
1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000000e+01,5.496515679442508429e+01
1.000000000000000000e+00,1.000000000000000000e+00,5.700000000000000000e+01,6.114982578397212620e+01
1.000000000000000000e+00,1.000000000000000000e+00,5.800000000000000000e+01,6.431475029036005253e+01
1.000000000000000000e+00,1.000000000000000000e+00,5.900000000000000000e+01,6.634727061556330341e+01
1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,6.277584204413472690e+01
1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,6.411149825783972744e+01
1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,7.119628339140534479e+01
1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,6.791521486643438266e+01
1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,6.399535423925667743e+01
1.000000000000000000e+00,1.000000000000000000e+00,6.500000000000000000e+01,5.511033681765388792e+01
1.000000000000000000e+00,1.000000000000000000e+00,6.600000000000000000e+01,7.259001161440185967e+01
1.000000000000000000e+00,1.000000000000000000e+00,6.700000000000000000e+01,7.610336817653890762e+01
1.000000000000000000e+00,1.000000000000000000e+00,6.800000000000000000e+01,7.729384436701509742e+01
1.000000000000000000e+00,1.000000000000000000e+00,6.900000000000000000e+01,5.955284552845528623e+01
1.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+01,6.326945412311265926e+01
1.000000000000000000e+00,1.000000000000000000e+00,7.100000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,7.200000000000000000e+01,7.453542392566782837e+01
1.000000000000000000e+00,1.000000000000000000e+00,7.300000000000000000e+01,5.060975609756097526e+01
1.000000000000000000e+00,1.000000000000000000e+00,7.400000000000000000e+01,7.404181184668989602e+01
1.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,7.851335656213704794e+01
1.000000000000000000e+00,1.000000000000000000e+00,7.600000000000000000e+01,7.592915214866434326e+01
1.000000000000000000e+00,1.000000000000000000e+00,7.700000000000000000e+01,6.837979094076655429e+01
1.000000000000000000e+00,1.000000000000000000e+00,7.800000000000000000e+01,7.468060394889663201e+01
1.000000000000000000e+00,1.000000000000000000e+00,7.900000000000000000e+01,7.932636469221834830e+01
1.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+01,7.662601626016260070e+01
1.000000000000000000e+00,1.000000000000000000e+00,8.100000000000000000e+01,5.354239256678280867e+01
1.000000000000000000e+00,1.000000000000000000e+00,8.200000000000000000e+01,6.405342624854820599e+01
1.000000000000000000e+00,1.000000000000000000e+00,8.300000000000000000e+01,7.897793263646921957e+01
1.000000000000000000e+00,1.000000000000000000e+00,8.400000000000000000e+01,7.012195121951219789e+01
1.000000000000000000e+00,1.000000000000000000e+00,8.500000000000000000e+01,7.822299651567944068e+01
1.000000000000000000e+00,1.000000000000000000e+00,8.600000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,8.700000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,8.800000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,8.900000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,9.100000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,9.200000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,9.300000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,9.400000000000000000e+01,5.540069686411149519e+01
1.000000000000000000e+00,1.000000000000000000e+00,9.500000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,9.600000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,9.700000000000000000e+01,5.223577235772357596e+01
1.000000000000000000e+00,1.000000000000000000e+00,9.800000000000000000e+01,5.728803716608594954e+01
1.000000000000000000e+00,1.000000000000000000e+00,9.900000000000000000e+01,5.525551684088269155e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+02,4.878048780487804947e+01
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.139372822299651489e+01
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,4.866434378629500657e+01
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,5.139372822299651489e+01
1.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,5.615563298490127409e+01
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00,5.139372822299651489e+01
1.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,5.139372822299651489e+01
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,1.100000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,2.000000000000000000e+00,1.200000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,1.300000000000000000e+01,6.260162601626016254e+01
1.000000000000000000e+00,2.000000000000000000e+00,1.400000000000000000e+01,5.136469221835075416e+01
1.000000000000000000e+00,2.000000000000000000e+00,1.500000000000000000e+01,5.333914053426248358e+01
1.000000000000000000e+00,2.000000000000000000e+00,1.600000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,1.700000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,1.800000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,1.900000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+01,5.743321718931475317e+01
1.000000000000000000e+00,2.000000000000000000e+00,2.100000000000000000e+01,5.171312427409988288e+01
1.000000000000000000e+00,2.000000000000000000e+00,2.200000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,2.300000000000000000e+01,5.891405342624855024e+01
1.000000000000000000e+00,2.000000000000000000e+00,2.400000000000000000e+01,6.109175377468060475e+01
1.000000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+01,5.836236933797909643e+01
1.000000000000000000e+00,2.000000000000000000e+00,2.600000000000000000e+01,4.880952380952381020e+01
1.000000000000000000e+00,2.000000000000000000e+00,2.700000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,2.000000000000000000e+00,2.800000000000000000e+01,6.030778164924506513e+01
1.000000000000000000e+00,2.000000000000000000e+00,2.900000000000000000e+01,5.688153310104529936e+01
1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+01,5.180023228803716506e+01
1.000000000000000000e+00,2.000000000000000000e+00,3.100000000000000000e+01,6.207897793263646946e+01
1.000000000000000000e+00,2.000000000000000000e+00,3.200000000000000000e+01,5.847851335656213934e+01
1.000000000000000000e+00,2.000000000000000000e+00,3.300000000000000000e+01,5.348432055749128722e+01
1.000000000000000000e+00,2.000000000000000000e+00,3.400000000000000000e+01,4.924506387921022110e+01
1.000000000000000000e+00,2.000000000000000000e+00,3.500000000000000000e+01,5.232288037166085815e+01
1.000000000000000000e+00,2.000000000000000000e+00,3.600000000000000000e+01,5.621370499419279554e+01
1.000000000000000000e+00,2.000000000000000000e+00,3.700000000000000000e+01,4.924506387921022110e+01
1.000000000000000000e+00,2.000000000000000000e+00,3.800000000000000000e+01,5.331010452961672286e+01
1.000000000000000000e+00,2.000000000000000000e+00,3.900000000000000000e+01,5.580720092915214536e+01
1.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+01,5.905923344947735387e+01
1.000000000000000000e+00,2.000000000000000000e+00,4.100000000000000000e+01,5.174216027874564361e+01
1.000000000000000000e+00,2.000000000000000000e+00,4.200000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,4.300000000000000000e+01,5.043554006968641090e+01
1.000000000000000000e+00,2.000000000000000000e+00,4.400000000000000000e+01,6.251451800232288036e+01
1.000000000000000000e+00,2.000000000000000000e+00,4.500000000000000000e+01,6.303716608594657345e+01
1.000000000000000000e+00,2.000000000000000000e+00,4.600000000000000000e+01,6.649245063879210704e+01
1.000000000000000000e+00,2.000000000000000000e+00,4.700000000000000000e+01,6.620209059233449977e+01
1.000000000000000000e+00,2.000000000000000000e+00,4.800000000000000000e+01,6.062717770034843312e+01
1.000000000000000000e+00,2.000000000000000000e+00,4.900000000000000000e+01,6.846689895470383647e+01
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+01,6.779907084785133975e+01
1.000000000000000000e+00,2.000000000000000000e+00,5.100000000000000000e+01,6.475029036004646343e+01
1.000000000000000000e+00,2.000000000000000000e+00,5.200000000000000000e+01,4.944831591173054619e+01
1.000000000000000000e+00,2.000000000000000000e+00,5.300000000000000000e+01,6.355981416957026653e+01
1.000000000000000000e+00,2.000000000000000000e+00,5.400000000000000000e+01,6.091753774680604039e+01
1.000000000000000000e+00,2.000000000000000000e+00,5.500000000000000000e+01,7.078977932636469461e+01
1.000000000000000000e+00,2.000000000000000000e+00,5.600000000000000000e+01,7.163182346109175569e+01
1.000000000000000000e+00,2.000000000000000000e+00,5.700000000000000000e+01,5.937862950058072187e+01
1.000000000000000000e+00,2.000000000000000000e+00,5.800000000000000000e+01,7.041231126596980516e+01
1.000000000000000000e+00,2.000000000000000000e+00,5.900000000000000000e+01,7.767131242740998687e+01
1.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+01,7.886178861788617667e+01
1.000000000000000000e+00,2.000000000000000000e+00,6.100000000000000000e+01,7.549361207897793236e+01
1.000000000000000000e+00,2.000000000000000000e+00,6.200000000000000000e+01,6.144018583042973347e+01
1.000000000000000000e+00,2.000000000000000000e+00,6.300000000000000000e+01,6.144018583042973347e+01
1.000000000000000000e+00,2.000000000000000000e+00,6.400000000000000000e+01,7.865853658536585158e+01
1.000000000000000000e+00,2.000000000000000000e+00,6.500000000000000000e+01,7.862950058072009085e+01
1.000000000000000000e+00,2.000000000000000000e+00,6.600000000000000000e+01,6.788617886178862193e+01
1.000000000000000000e+00,2.000000000000000000e+00,6.700000000000000000e+01,7.851335656213704794e+01
1.000000000000000000e+00,2.000000000000000000e+00,6.800000000000000000e+01,6.550522648083624233e+01
1.000000000000000000e+00,2.000000000000000000e+00,6.900000000000000000e+01,7.897793263646921957e+01
1.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+01,7.166085946573751642e+01
1.000000000000000000e+00,2.000000000000000000e+00,7.100000000000000000e+01,7.845528455284552649e+01
1.000000000000000000e+00,2.000000000000000000e+00,7.200000000000000000e+01,7.894889663182345885e+01
1.000000000000000000e+00,2.000000000000000000e+00,7.300000000000000000e+01,7.650987224157955779e+01
1.000000000000000000e+00,2.000000000000000000e+00,7.400000000000000000e+01,7.639372822299651489e+01
1.000000000000000000e+00,2.000000000000000000e+00,7.500000000000000000e+01,6.149825783972125492e+01
1.000000000000000000e+00,2.000000000000000000e+00,7.600000000000000000e+01,7.552264808362369308e+01
1.000000000000000000e+00,2.000000000000000000e+00,7.700000000000000000e+01,6.544715447154472088e+01
1.000000000000000000e+00,2.000000000000000000e+00,7.800000000000000000e+01,7.642276422764227561e+01
1.000000000000000000e+00,2.000000000000000000e+00,7.900000000000000000e+01,7.746806039488966178e+01
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+01,6.768292682926829684e+01
1.000000000000000000e+00,2.000000000000000000e+00,8.100000000000000000e+01,7.944250871080139120e+01
