# run, identifier, epoch, accuracy
0.000000000000000000e+00,0.000000000000000000e+00,2.920000000000000000e+02,5.564428312159709833e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.930000000000000000e+02,5.274047186932849485e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.940000000000000000e+02,5.615245009074410376e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.950000000000000000e+02,6.047186932849364638e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.960000000000000000e+02,5.800362976406533733e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.970000000000000000e+02,5.259528130671506574e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.980000000000000000e+02,5.542649727767695111e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.990000000000000000e+02,6.192377495462795167e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+02,5.702359346642468552e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.114337568058076045e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,5.114337568058076045e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,5.114337568058076045e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.867513611615245139e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.300000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.900000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.100000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.200000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.300000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.400000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.700000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.800000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.900000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.100000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.200000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.300000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.600000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.700000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.900000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.100000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.200000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.300000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.400000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.800000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,6.700000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,6.800000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,6.900000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,7.100000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,7.200000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,7.300000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,7.400000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,7.600000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,7.700000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,7.800000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,8.100000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,8.200000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,8.300000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,8.400000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,8.500000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,8.600000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,8.700000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,8.800000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,8.900000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,9.100000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,9.200000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,9.300000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,9.400000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,9.500000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,9.600000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,9.700000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,9.800000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,9.900000000000000000e+01,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.010000000000000000e+02,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.020000000000000000e+02,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.030000000000000000e+02,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.040000000000000000e+02,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.050000000000000000e+02,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.060000000000000000e+02,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.070000000000000000e+02,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.080000000000000000e+02,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.090000000000000000e+02,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+02,4.885662431941923955e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.110000000000000000e+02,4.892921960072595056e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.120000000000000000e+02,4.896551724137930961e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.130000000000000000e+02,4.907441016333937966e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.140000000000000000e+02,4.903811252268602772e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.150000000000000000e+02,4.911070780399273872e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.160000000000000000e+02,4.954627949183303315e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.170000000000000000e+02,4.969147005444646226e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.180000000000000000e+02,5.056261343012704401e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.190000000000000000e+02,5.063520871143375501e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+02,5.128856624319418955e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.210000000000000000e+02,5.179673321234119499e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.220000000000000000e+02,5.208711433756806031e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.230000000000000000e+02,5.292196007259528301e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.240000000000000000e+02,5.219600725952813036e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000000e+02,5.299455535390199401e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.260000000000000000e+02,5.415607985480943398e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.270000000000000000e+02,5.408348457350272298e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.280000000000000000e+02,5.484573502722322758e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.290000000000000000e+02,5.528130671506352201e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+02,5.615245009074410376e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.310000000000000000e+02,5.600725952813067465e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.320000000000000000e+02,5.593466424682395655e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.330000000000000000e+02,5.640653357531760292e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.340000000000000000e+02,5.647912885662432103e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.350000000000000000e+02,5.644283121597096198e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.360000000000000000e+02,5.618874773139745571e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.370000000000000000e+02,5.695099818511796741e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.380000000000000000e+02,5.662431941923775014e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.390000000000000000e+02,5.713248638838475557e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+02,5.742286751361161379e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.410000000000000000e+02,5.713248638838475557e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.420000000000000000e+02,5.724137931034482563e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.430000000000000000e+02,5.767695099818512006e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.440000000000000000e+02,5.731397459165154373e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.450000000000000000e+02,5.756805807622504290e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.460000000000000000e+02,5.800362976406533733e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.470000000000000000e+02,5.778584392014519011e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.480000000000000000e+02,5.785843920145190822e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.490000000000000000e+02,5.847549909255898370e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+02,5.840290381125226560e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.510000000000000000e+02,5.876588021778584192e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.520000000000000000e+02,5.858439201451905376e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.530000000000000000e+02,5.840290381125226560e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.540000000000000000e+02,5.862068965517241281e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.550000000000000000e+02,5.854809437386570181e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.560000000000000000e+02,5.891107078039927103e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.570000000000000000e+02,5.887477313974591908e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.580000000000000000e+02,5.920145190562613635e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.590000000000000000e+02,5.909255898366605919e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+02,5.931034482758620641e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.610000000000000000e+02,5.901996370235934819e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.620000000000000000e+02,5.970961887477314178e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.630000000000000000e+02,5.905626134301270724e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.640000000000000000e+02,5.945553539019963551e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.650000000000000000e+02,5.898366606170598914e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.660000000000000000e+02,5.992740471869328189e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.670000000000000000e+02,6.072595281306715265e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.680000000000000000e+02,6.007259528130671811e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.690000000000000000e+02,6.068965517241379359e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+02,6.010889292196007005e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.710000000000000000e+02,6.065335753176043454e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.720000000000000000e+02,6.083484573502722270e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.730000000000000000e+02,6.098003629764065181e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.740000000000000000e+02,6.119782214156079903e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.750000000000000000e+02,6.243194192377495710e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.760000000000000000e+02,6.206896551724138078e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.770000000000000000e+02,6.333938294010889081e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.780000000000000000e+02,6.243194192377495710e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.790000000000000000e+02,6.225045372050816894e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+02,6.188747731397459262e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.810000000000000000e+02,6.032667876588021727e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.820000000000000000e+02,5.945553539019963551e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.830000000000000000e+02,5.923774954627948830e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.840000000000000000e+02,5.840290381125226560e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.850000000000000000e+02,5.796733212341197827e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.860000000000000000e+02,5.731397459165154373e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.870000000000000000e+02,5.666061705989110919e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.880000000000000000e+02,5.691470054446460836e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.890000000000000000e+02,5.564428312159709833e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+02,5.611615245009074471e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.910000000000000000e+02,5.600725952813067465e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,5.513611615245009290e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.930000000000000000e+02,5.568058076225045028e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.940000000000000000e+02,5.509981851179673384e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.950000000000000000e+02,5.520871143375680390e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.960000000000000000e+02,5.553539019963702117e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.970000000000000000e+02,5.499092558983666379e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.980000000000000000e+02,5.509981851179673384e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.990000000000000000e+02,5.568058076225045028e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+02,5.506352087114337479e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.010000000000000000e+02,5.568058076225045028e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.020000000000000000e+02,5.535390199637023301e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.030000000000000000e+02,5.542649727767695111e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.040000000000000000e+02,5.589836660617059749e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.050000000000000000e+02,5.546279491833031017e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.060000000000000000e+02,5.524500907441016295e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.070000000000000000e+02,5.502722323049001574e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.080000000000000000e+02,5.542649727767695111e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.090000000000000000e+02,5.528130671506352201e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000000e+02,5.568058076225045028e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.110000000000000000e+02,5.575317604355716838e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.120000000000000000e+02,5.600725952813067465e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.130000000000000000e+02,5.607985480943738565e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.140000000000000000e+02,5.618874773139745571e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.150000000000000000e+02,5.611615245009074471e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.160000000000000000e+02,5.618874773139745571e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.170000000000000000e+02,5.604355716878402660e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.180000000000000000e+02,5.615245009074410376e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.190000000000000000e+02,5.698729582577132646e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+02,5.724137931034482563e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.210000000000000000e+02,5.626134301270417382e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.220000000000000000e+02,5.626134301270417382e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.230000000000000000e+02,5.756805807622504290e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.240000000000000000e+02,5.742286751361161379e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.250000000000000000e+02,5.618874773139745571e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.260000000000000000e+02,5.618874773139745571e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.270000000000000000e+02,6.043557168784028732e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.280000000000000000e+02,5.967332123411978273e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.290000000000000000e+02,5.408348457350272298e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.300000000000000000e+02,5.731397459165154373e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.310000000000000000e+02,6.330308529945553886e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.320000000000000000e+02,6.279491833030853343e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.330000000000000000e+02,5.339382940108892939e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.340000000000000000e+02,5.945553539019963551e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.350000000000000000e+02,6.286751361161524443e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.360000000000000000e+02,6.188747731397459262e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.370000000000000000e+02,5.357531760435571755e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.380000000000000000e+02,6.141560798548094624e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.390000000000000000e+02,6.323049001814882075e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000000e+02,5.847549909255898370e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.410000000000000000e+02,5.764065335753176100e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.420000000000000000e+02,5.978221415607985278e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.430000000000000000e+02,6.018148820326678816e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.440000000000000000e+02,5.840290381125226560e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.450000000000000000e+02,5.796733212341197827e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.460000000000000000e+02,6.181488203266787451e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.470000000000000000e+02,6.283121597096188538e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.480000000000000000e+02,5.814882032667876643e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.490000000000000000e+02,5.952813067150635362e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+02,6.145190562613429819e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.510000000000000000e+02,6.148820326678765724e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.520000000000000000e+02,5.778584392014519011e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.530000000000000000e+02,6.101633393829401086e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.540000000000000000e+02,6.294010889292196254e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.550000000000000000e+02,6.297640653357531448e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.560000000000000000e+02,5.687840290381124930e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.570000000000000000e+02,6.377495462794918524e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.580000000000000000e+02,6.421052631578947967e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.590000000000000000e+02,6.123411978221415808e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+02,5.905626134301270724e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.610000000000000000e+02,6.381125226860254429e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.620000000000000000e+02,6.246823956442830905e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.630000000000000000e+02,6.116152450090743997e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.640000000000000000e+02,6.315789473684210265e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.650000000000000000e+02,6.286751361161524443e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.660000000000000000e+02,6.185117967332123357e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.670000000000000000e+02,6.264972776769509721e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.680000000000000000e+02,6.286751361161524443e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.690000000000000000e+02,6.264972776769509721e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+02,6.304900181488203259e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.710000000000000000e+02,6.370235934664246713e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.720000000000000000e+02,6.275862068965517437e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.730000000000000000e+02,6.392014519056261435e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.740000000000000000e+02,6.388384754990925529e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.750000000000000000e+02,6.399274047186932535e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.760000000000000000e+02,6.348457350272231992e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.770000000000000000e+02,6.304900181488203259e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.780000000000000000e+02,6.362976406533575613e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.790000000000000000e+02,6.337568058076224986e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+02,6.370235934664246713e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.810000000000000000e+02,6.301270417422867354e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.820000000000000000e+02,6.606170598911070613e+01
